nct_id,nct_id_original,pt_cohort,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion,to_display
NCT04320615,NCT04320615,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,39,57,COVID-19 pneumonia,at screening,0,"",-99999,99999,0,0
NCT04341675,NCT04341675,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,106,124,COVID-19 pneumonia,"",0,"",-99999,99999,0,0
NCT04363736,NCT04363736,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,43,61,COVID-19 pneumonia,at screening and baseline,0,"",-99999,99999,0,0
NCT04372186,NCT04372186,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,36,54,COVID-19 pneumonia,at screening,0,"",-99999,99999,0,0
NCT04396106,NCT04396106,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,119,135,COVID-19 symptom,onset within 4 days prior to Screening,4,"",-99999,99999,0,0
NCT04355767,NCT04355767,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,190,207,COVID-19 symptoms,in the past 30 days,30,"",-99999,99999,0,0
NCT04343755,NCT04343755_donor,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,136,164,COVID-19-associated symptoms,At least 14 days from,14,"",-99999,99999,0,0
NCT04362813,NCT04362813,1,1,37310285,Pneumonia caused by 2019 novel coronavirus,Condition,0,,250,276,COVID-19-induced pneumonia,at time of randomization,0,"",-99999,99999,0,0
NCT04344015,NCT04344015,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,53,74,diagnosis of COVID-19,Currently,10000,"",-99999,99999,0,0
NCT04344184,NCT04344184,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,52,73,diagnosis of COVID-19,"",0,"",-99999,99999,0,0
NCT04358003,NCT04358003,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,56,79,Diagnosis of SARS-CoV-2,"",0,"",-99999,99999,0,0
NCT04329923,NCT04329923_1,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870835974,595,621,first symptoms of COVID-19,4 days since,4,"",-99999,99999,0,0
NCT04335123,NCT04335123,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,106,131,infection with SARS-CoV-2,within 48 hours prior to Day 0,1,"",-99999,99999,0,0
NCT04346628,NCT04346628,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,64,89,infection with SARS-CoV-2,Previously,10000,"",-99999,99999,0,0
NCT04358549,NCT04358549,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,93,118,infection with SARS-CoV-2,at the time of study entry,10000,"",-99999,99999,0,0
NCT04328961,NCT04328961,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,628,648,SARS-CoV-2 infection,within 30 days preceding the first dose of the study drugs,30,"",-99999,99999,0,0
NCT04374552,NCT04374552,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,32,52,SARS-CoV-2 infection,within 1 week of enrollment,7,"",-99999,99999,0,0
NCT04377672,NCT04377672,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870945274,501,521,SARS-CoV-2 infection,no more than 96 hours after onset of symptoms,4,"",-99999,99999,0,0
NCT04410354,NCT04410354,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,56,82,SARS-CoV-2 viral infection,within 30 days prior to screening,30,"",-99999,99999,0,0
NCT04321369,NCT04321369,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,265,280,SARS-CoV-2 viru,"",0,"",-99999,99999,0,0
NCT04327804,NCT04327804,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,118,134,SARS-CoV-2 virus,prior to time of enrollment,0,"",-99999,99999,0,0
NCT04362813,NCT04362813,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,164,180,SARS-CoV-2 virus,at time of randomization,0,"",-99999,99999,0,0
NCT04369599,NCT04369599,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,41,114,severe Acute respiratory distress syndrome (ARDS) in relation to COVID-19,within the last 5 days,5,"",-99999,99999,0,0
NCT04360551,NCT04360551,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,314,385,severe acute respiratory syndrome corona virus 2 (SARS-CoV-2) infection,Current,10000,"",-99999,99999,0,0
NCT04292899,NCT04292899,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,670,738,Severe Acute Respiratory Syndrome Coronavirus (SARS-CoV)-2 infection,Currently,10000,"",-99999,99999,0,0
NCT04358081,NCT04358081,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,123,191,Severe Acute Respiratory Syndrome Coronavirus (SARS-CoV)-2 infection,"",0,"",-99999,99999,0,0
NCT04375397,NCT04375397,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,77,145,Severe Acute Respiratory Syndrome Coronavirus (SARS-CoV)-2 infection,within 4 weeks,28,"",-99999,99999,0,0
NCT04407260,NCT04407260,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,103,122,COVID -19 diagnosis,"",0,"",-99999,99999,0,0
NCT04418518,NCT04418518,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,73,101,COVID-19 respiratory illness,>12 days prior to randomization,12,"",-99999,99999,0,0
NCT04344015,NCT04344015,1,1,40653952,Human coronavirus,Measurement,0,870868474,253,268,SARS-CoV-2 test,for > 28 days,28,pregnant,-99999,99999,0,0
NCT04376034,NCT04376034_donor,1,1,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,0,,102,228,Abbott RealTime SARS-CoV-2 real-time reverse transcription polymerase chain reaction (rRT-PCR) test on the Abbott m2000 System,for at least 14 days,14,"",-99999,99999,0,0
NCT04363437,NCT04363437,1,1,37310258,Measurement of 2019 novel coronavirus antibody,Measurement,0,870913474,529,583,antibodies COVID19,"",0,positive,-99999,99999,0,0
NCT04329832,NCT04329832,1,1,40653952,Human coronavirus,Measurement,0,870834374,104,122,assay for COVID-19,within the last 10 days,10,Positive,-99999,99999,0,0
NCT04332081,NCT04332081,1,1,40653952,Human coronavirus,Measurement,0,,174,187,COVID 19 test,"",0,Positive,-99999,99999,0,0
NCT04338828,NCT04338828,1,1,40653952,Human coronavirus,Measurement,0,,415,428,COVID testing,12 days prior to ED visit,12,"",-99999,99999,0,0
NCT04368000,NCT04368000,1,1,40653952,Human coronavirus,Measurement,0,,126,140,COVID-19 assay,within 48 hours,2,pending,-99999,99999,0,0
NCT04368000,NCT04368000,1,1,40653952,Human coronavirus,Measurement,0,870922574,162,176,COVID-19 assay,within 10 days,10,Positive,-99999,99999,0,0
NCT04364802,NCT04364802,1,1,40653952,Human coronavirus,Measurement,0,,132,167,COVID19 by nasal swab test,"",0,negative,-99999,99999,0,0
NCT04402814,NCT04402814,1,1,40653952,Human coronavirus,Measurement,0,,73,108,COVID-19 nasopharyngeal PCR testing,at the time of consent,10000,negative,-99999,99999,0,0
NCT04377659,NCT04377659,1,1,40653952,Human coronavirus,Measurement,0,,128,172,COVID-19 PCR on nasopharyngeal swab,ongoing,0,positive,-99999,99999,0,0
NCT04374370,NCT04374370,1,1,40653952,Human coronavirus,Measurement,0,,488,505,COVID-19 positive,"",0,"",-99999,99999,0,0
NCT04325672,NCT04325672,1,1,40653952,Human coronavirus,Measurement,0,,135,169,COVID-19 SARS-CoV-2 RT-PCR testing,"",0,"",-99999,99999,0,0
NCT04338126,NCT04338126,1,1,40653952,Human coronavirus,Measurement,0,,32,44,COVID19 test,History of,0,Positive,-99999,99999,0,0
NCT04338074,NCT04338074,1,1,40653952,Human coronavirus,Measurement,0,,32,45,COVID-19 test,History of,0,Positive,-99999,99999,0,0
NCT04393155,NCT04393155,1,1,40653952,Human coronavirus,Measurement,0,870965374,77,90,COVID-19 test,"",0,Positive,-99999,99999,0,0
NCT04354831,NCT04354831,1,1,40653952,Human coronavirus,Measurement,0,,91,111,COVID-19 test by PCR,>21 days,21,positive,-99999,99999,0,0
NCT04340557,NCT04340557,1,1,40653952,Human coronavirus,Measurement,0,,33,62,COVID-19 test result,at baseline or any time during treatment in the study treatment arm,0,positive,-99999,99999,0,0
NCT04403035,NCT04403035,1,1,40653952,Human coronavirus,Measurement,0,,23,39,Covid-19 testing,"",0,"",-99999,99999,0,0
NCT04384055,NCT04384055,1,1,40653952,Human coronavirus,Measurement,0,,163,214,evaluation for Covid-19 via a nasopharyngeal RT-PCR,within 28 days from initial evaluation for covid-19 related illness,28,"",-99999,99999,0,0
NCT04390503,NCT04390503_B,1,1,40653952,Human coronavirus,Measurement,0,,356,436,Evidence of infection by nasopharyngeal swab PCR for SARS-CoV-2,at the screening visit,0,positive,-99999,99999,0,0
NCT04331899,NCT04331899,1,1,40653952,Human coronavirus,Measurement,0,870841274,248,310,FDA-cleared molecular diagnostic assay for SARS-CoV-2,"",0,positive,-99999,99999,0,0
NCT04311177,NCT04311177,1,1,40653952,Human coronavirus,Measurement,0,,32,60,laboratory test for COVID-19,dehydration,0,"",-99999,99999,0,0
NCT04312009,NCT04312009,1,1,40653952,Human coronavirus,Measurement,0,,44,72,laboratory test for Covid-19,within 24 hours prior to randomization,1,positive,-99999,99999,0,0
NCT04338009,NCT04338009,1,1,40653952,Human coronavirus,Measurement,0,,164,194,laboratory test for SARS-CoV-2,"",0,"",-99999,99999,0,0
NCT04388683,NCT04388683,1,1,40653952,Human coronavirus,Measurement,0,870956674,160,196,nasal or oral pharyngeal swab by PCR,"",0,positive,-99999,99999,0,0
NCT04343755,NCT04343755_donor,1,1,40653952,Human coronavirus,Measurement,0,,66,98,nasopharyngeal swab for COVID-19,At least 14 days from,14,positive,-99999,99999,0,0
NCT04353271,NCT04353271,1,1,40653952,Human coronavirus,Measurement,0,870890074,129,180,Nasopharyngeal swab for Covid-19 infection,"",0,positive,-99999,99999,0,0
NCT04334967,NCT04334967,1,1,40653952,Human coronavirus,Measurement,0,,42,76,nasopharyngeal swab for SARS-CoV-2,Currently,10000,positive,-99999,99999,0,0
NCT04390503,NCT04390503_C,2,1,40653952,Human coronavirus,Measurement,0,,2004,2047,Nasopharyngeal swab for SARS-Cov-2,at the screening visit,0,negative,-99999,99999,0,0
NCT04343755,NCT04343755_donor,1,1,40653952,Human coronavirus,Measurement,0,,179,245,nasopharyngeal swabs for COVID-19 RNA,At least 14 days from,14,negative,-99999,99999,0,0
NCT04334382,NCT04334382,1,1,40653952,Human coronavirus,Measurement,0,,109,140,nucleic acid assay for COVID-19,History of,0,positive,-99999,99999,0,0
NCT04337216,NCT04337216,1,1,40653952,Human coronavirus,Measurement,0,870853274,62,76,SARS-CoV2 test,within 24-48,0,positive,-99999,99999,0,0
NCT04342169,NCT04342169,1,1,40653952,Human coronavirus,Measurement,0,,103,135,nucleic acid test for SARS-CoV-2,within the 30 days prior to the time of the screening evaluation,30,positive,-99999,99999,0,0
NCT04399980,NCT04399980,1,1,40653952,Human coronavirus,Measurement,0,870970574,166,180,SARS-CoV2 test,"",0,positive,-99999,99999,0,0
NCT04329923,NCT04329923_2,2,1,40653952,Human coronavirus,Measurement,0,,1223,1250,PCR for SARS-CoV-2,within 14 days prior to screening evaluation,14,positive,-99999,99999,0,0
NCT04358549,NCT04358549,1,1,40653952,Human coronavirus,Measurement,0,,119,146,PCR for SARS-CoV-2,at the time of study entry,10000,"",-99999,99999,0,0
NCT04383587,NCT04383587,1,1,40653952,Human coronavirus,Measurement,0,,138,146,PCR test,"",0,negative,-99999,99999,0,0
NCT04363437,NCT04363437,1,1,40653952,Human coronavirus,Measurement,0,870913474,508,583,PCR test COVID19,"",0,positive,-99999,99999,0,0
NCT04373044,NCT04373044,1,1,40653952,Human coronavirus,Measurement,0,870936674,32,157,polymerase chain reaction (PCR) for severe acute respiratory syndrome coronavirus 2 (SARS-CoV2) in a respiratory tract sample,obtained within 5 days prior to study entry,5,Positive,-99999,99999,0,0
NCT04328012,NCT04328012_1,1,1,44789311,Pregnancy test,Measurement,0,,185,199,pregnancy test,within 1 month,30,Negative,-99999,99999,0,0
NCT04328012,NCT04328012_2,2,1,44789311,Pregnancy test,Measurement,0,,185,199,pregnancy test,History of,0,Negative,-99999,99999,0,0
NCT04328012,NCT04328012_3,3,1,44789311,Pregnancy test,Measurement,0,,185,199,pregnancy test,within the prior week,7,Negative,-99999,99999,0,0
NCT04328012,NCT04328012_4,4,1,44789311,Pregnancy test,Measurement,0,,185,199,pregnancy test,within the prior week,7,Negative,-99999,99999,0,0
NCT04346615,NCT04346615,1,0,44789311,Pregnancy test,Measurement,1,,1521,1535,pregnancy test,prior to randomization,0,"",-99999,99999,0,0
NCT04401410,NCT04401410,1,1,44789311,Pregnancy test,Measurement,0,,461,475,pregnancy test,prior,0,Negative,-99999,99999,0,0
NCT04405076,NCT04405076,1,1,44789311,Pregnancy test,Measurement,0,,1203,1217,pregnancy test,currently,10000,negative,-99999,99999,0,0
NCT04405739,NCT04405739,1,1,44789311,Pregnancy test,Measurement,0,,1796,1810,pregnancy test,within 48 hours after hospital admission,2,negative,-99999,99999,0,0
NCT04332107,NCT04332107,1,1,40653952,Human coronavirus,Measurement,0,,46,61,SARS-CoV-2 test,currently,10000,positive,-99999,99999,0,0
NCT04376034,NCT04376034_donor,1,1,40653952,Human coronavirus,Measurement,0,,518,565,repeat COVID-19 testing approved by the FDA EUA,for at least 14 days,14,"",-99999,99999,0,0
NCT04384445,NCT04384445,1,1,40653952,Human coronavirus,Measurement,0,,280,373,result by the reverse- transcription polymerase chain reaction (RT-PCR) testing or equivalent,at the time of signing the Informed Consent Form,10000,positive,-99999,99999,0,0
NCT03648372,NCT03648372_covid,1,1,40653952,Human coronavirus,Measurement,0,,1519,1570,result for SARS-CoV-2 RNA in a respiratory specimen,History of,0,positive,-99999,99999,0,0
NCT04360278,NCT04360278_covid,1,1,40653952,Human coronavirus,Measurement,0,,868,987,results for COVID-19 either from one or more nasopharyngeal swab specimens or by a molecular diagnostic test from blood,High-risk sexual history,0,negative,-99999,99999,0,0
NCT04341727,NCT04341727,1,1,40653952,Human coronavirus,Measurement,0,,88,103,SARS CoV-2 test,Concurrent,0,Positive,-99999,99999,0,0
NCT04401449,NCT04401449,1,1,40653952,Human coronavirus,Measurement,0,,899,914,SARSCoV-19 test,within 1-28 days,-10000,positive,-99999,99999,0,0
NCT04396106,NCT04396106,1,1,40653952,Human coronavirus,Measurement,0,,90,100,SARS-CoV-2,onset within 4 days prior to Screening,4,positive,-99999,99999,0,0
NCT04335630,NCT04335630,1,1,40653952,Human coronavirus,Measurement,0,,162,179,SARS-CoV-2 by PCR,"",0,positive,-99999,99999,0,0
NCT04313023,NCT04313023,1,1,40653952,Human coronavirus,Measurement,0,,539,573,SARS-CoV-2 infection symptom score,"",0,"",-99999,99999,0,0
NCT04362150,NCT04362150,1,1,40653952,Human coronavirus,Measurement,0,870910374,498,530,SARS-CoV-2 or COVID-19 infection,drug use or dependence,0,positive,-99999,99999,0,0
NCT04372602,NCT04372602,1,1,40653952,Human coronavirus,Measurement,0,870934074,118,151,SARS-CoV-2 RNA detected by RT-PCR,"",0,positive,-99999,99999,0,0
NCT04362150,NCT04362150,1,1,40653952,Human coronavirus,Measurement,0,870910374,193,255,SARS-CoV-2 RNA nucleic acid amplification test,drug use or dependence,0,positivity,-99999,99999,0,0
NCT04343976,NCT04343976,1,1,40653952,Human coronavirus,Measurement,0,,195,217,SARS-CoV-2 RT-PCR test,within 48 hours of randomization,2,"",-99999,99999,0,0
NCT04369742,NCT04369742,1,1,40653952,Human coronavirus,Measurement,0,,406,501,"SARS-CoV-2 RT-PCR testing (nasopharyngeal, oropharyngeal, sputum and/or bronchoalveolar lavage)",history of,0,Positive,-99999,99999,0,0
NCT04372472,NCT04372472,1,1,40653952,Human coronavirus,Measurement,0,870933574,644,659,SARS-CoV-2 test,within the previous 7 days,7,"",-99999,99999,0,0
NCT04372472,NCT04372472,1,1,40653952,Human coronavirus,Measurement,0,870933574,723,738,SARS-CoV-2 test,within the previous 7 days,7,positive,-99999,99999,0,0
NCT04353401,NCT04353401,1,1,40653952,Human coronavirus,Measurement,0,,196,227,SARS-CoV-2 test result,"",0,positive,-99999,99999,0,0
NCT04344444,NCT04344444,1,1,40653952,Human coronavirus,Measurement,0,870868874,59,77,SARS-CoV-2 testing,< 7 days from date of enrollment,7,Positive,-99999,99999,0,0
NCT04359901,NCT04359901,1,1,40653952,Human coronavirus,Measurement,0,,49,67,SARS-CoV-2 testing,enrollment in the trial,0,"",-99999,99999,0,0
NCT04283461,NCT04283461,1,1,44789311,Pregnancy test,Measurement,0,870814874,2059,2079,serum pregnancy test,within 24 hours prior to each vaccination,1,negative,-99999,99999,0,0
NCT04283461,NCT04283461,1,1,44789311,Pregnancy test,Measurement,0,870815174,5447,5467,serum pregnancy test,within 48 hours of the leukapheresis procedure,2,Negative,-99999,99999,0,0
NCT04366791,NCT04366791,1,1,40653952,Human coronavirus,Measurement,0,,43,84,test confirming the diagnosis of COVID-19,prior to the schedule date of delivery of low-dose radiation therapy,0,positive,-99999,99999,0,0
NCT04331795,NCT04331795_A,1,1,40653952,Human coronavirus,Measurement,0,,315,351,test for active SARS-CoV-2 infection,history of,0,Positive,-99999,99999,0,0
NCT04331795,NCT04331795_B,2,1,40653952,Human coronavirus,Measurement,0,,315,351,test for active SARS-CoV-2 infection,history of,0,Positive,-99999,99999,0,0
NCT04344236,NCT04344236,1,1,40653952,Human coronavirus,Measurement,0,,32,49,test for COVID-19,History of,0,Known,-99999,99999,0,0
